"year","BB","HBP","SO","X1B","X2B","X3B","HR","Outs","total_pas","ba","obp","slg","ops","woba","pitcher"
2023,25,3,79,60,14,2,20,259,383,0.27,0.324,0.49,0.814,0.348,594902
2023,1,1,7,11,4,0,2,41,60,0.293,0.317,0.466,0.783,0.335,543901
2023,5,0,1,3,4,0,2,16,30,0.36,0.467,0.76,1.227,0.504,605446
2023,49,2,119,87,26,3,13,361,541,0.263,0.333,0.408,0.741,0.324,624133
2023,14,2,25,13,9,0,8,78,124,0.278,0.371,0.583,0.954,0.402,594943
2023,10,0,20,37,6,0,2,102,157,0.306,0.35,0.388,0.738,0.325,667463
2023,3,1,5,2,4,0,3,17,30,0.346,0.433,0.846,1.279,0.519,670183
2023,0,0,5,6,2,0,0,20,28,0.286,0.286,0.357,0.643,0.278,641427
2023,0,0,0,2,1,0,1,1,5,0.8,0.8,1.6,2.4,1.003,670156
2023,6,0,6,4,1,0,0,20,31,0.2,0.355,0.24,0.595,0.289,611093
2023,12,1,51,28,15,2,11,165,234,0.253,0.295,0.489,0.784,0.332,674003
2023,4,0,0,3,0,0,0,6,13,0.333,0.538,0.333,0.871,0.418,622569
2023,0,1,0,0,0,0,1,3,5,0.25,0.4,1,1.4,0.546,506702
2023,1,0,0,0,0,0,1,7,9,0.125,0.222,0.5,0.722,0.3,670712
2023,39,2,99,66,26,1,18,340,492,0.246,0.309,0.428,0.737,0.319,682227
2023,7,1,19,12,4,0,2,60,86,0.231,0.302,0.359,0.661,0.293,656290
2023,3,0,4,1,1,1,0,9,15,0.25,0.4,0.5,0.9,0.386,595897
2023,11,1,17,12,6,1,3,56,90,0.282,0.378,0.5,0.878,0.378,621057
2023,2,1,5,2,3,1,0,20,29,0.231,0.31,0.423,0.733,0.317,595411
2023,24,5,46,37,22,2,5,179,274,0.269,0.347,0.437,0.784,0.341,669461
2023,16,2,30,37,5,1,5,124,190,0.279,0.347,0.407,0.754,0.332,592229
2023,11,0,17,24,5,1,4,75,120,0.312,0.375,0.486,0.861,0.372,594577
2023,6,0,14,8,3,0,2,32,51,0.289,0.373,0.489,0.862,0.372,570257
2023,5,1,17,13,1,0,2,48,70,0.25,0.314,0.359,0.673,0.299,592254
2023,3,0,0,0,1,0,0,1,5,0.5,0.8,1,1.8,0.666,666207
2023,12,1,52,24,8,1,2,100,148,0.259,0.324,0.378,0.702,0.309,656730
2023,3,0,2,7,2,0,2,18,32,0.379,0.438,0.655,1.092,0.461,472551
2023,2,0,6,9,2,0,2,29,44,0.31,0.341,0.5,0.841,0.36,669618
2023,13,1,12,7,4,0,1,38,64,0.24,0.406,0.38,0.786,0.358,676979
2023,20,1,29,23,7,0,4,82,137,0.293,0.401,0.457,0.858,0.377,663804
2023,2,0,1,1,2,0,0,3,8,0.5,0.625,0.833,1.458,0.595,657272
2023,0,0,0,3,1,0,0,6,10,0.4,0.4,0.5,0.9,0.389,645444
2023,0,0,2,1,0,0,0,5,6,0.167,0.167,0.167,0.334,0.147,664202
2023,6,1,15,4,1,0,4,42,58,0.176,0.276,0.431,0.707,0.305,592848
2023,11,1,26,22,9,0,2,82,127,0.287,0.354,0.417,0.771,0.339,641672
2023,34,5,80,66,22,2,23,265,417,0.299,0.365,0.55,0.915,0.389,622663
2023,11,1,16,21,4,0,3,70,110,0.286,0.364,0.418,0.782,0.345,571539
2023,5,1,2,3,1,0,0,11,21,0.267,0.476,0.333,0.809,0.386,571710
2023,3,0,2,3,0,0,1,4,11,0.5,0.636,0.875,1.511,0.613,606625
2023,34,6,119,68,22,3,12,362,507,0.225,0.286,0.362,0.648,0.284,676272
2023,0,0,0,1,1,0,1,1,4,0.75,0.75,1.75,2.5,1.033,542194
2023,11,3,18,18,10,0,2,84,128,0.263,0.344,0.404,0.748,0.329,621295
2023,5,4,5,13,3,0,0,36,61,0.308,0.41,0.365,0.775,0.354,674285
2023,27,4,94,92,30,3,13,410,579,0.252,0.292,0.389,0.681,0.295,543294
2023,14,4,50,39,14,2,13,203,289,0.251,0.298,0.461,0.759,0.324,527054
2023,0,0,0,7,0,0,0,12,19,0.368,0.368,0.368,0.736,0.325,571466
2023,2,0,6,5,3,0,1,12,23,0.429,0.478,0.714,1.192,0.502,663629
2023,10,1,14,16,0,1,0,48,76,0.262,0.368,0.292,0.66,0.308,696147
2023,0,0,0,3,1,0,0,2,6,0.667,0.667,0.833,1.5,0.649,663630
2023,1,1,1,11,1,0,0,18,32,0.4,0.438,0.433,0.871,0.387,670097
2023,16,1,34,32,8,1,9,156,223,0.243,0.3,0.422,0.722,0.312,663738
2023,12,4,29,19,8,0,9,93,145,0.279,0.359,0.55,0.909,0.386,647336
2023,42,3,105,81,22,3,11,301,463,0.28,0.35,0.426,0.776,0.339,621112
2023,9,6,28,24,5,0,3,98,145,0.246,0.324,0.354,0.678,0.304,686747
2023,1,0,3,2,1,0,1,15,20,0.211,0.25,0.421,0.671,0.286,521230
2023,9,1,10,7,1,0,1,29,48,0.237,0.396,0.342,0.738,0.342,690829
2023,0,0,0,0,0,0,1,3,4,0.25,0.25,1,1.25,0.501,689172
2023,0,0,0,2,0,0,0,4,6,0.333,0.333,0.333,0.666,0.294,572008
2023,0,0,0,0,0,0,0,3,3,0,0,0,0,0,663971
2023,32,1,103,53,13,3,14,305,421,0.214,0.276,0.371,0.647,0.282,681857
2023,19,1,47,15,6,0,5,118,164,0.181,0.28,0.326,0.606,0.272,592454
2023,44,1,119,59,24,1,16,313,458,0.242,0.317,0.421,0.738,0.321,671096
2023,7,3,44,11,7,0,3,82,113,0.204,0.274,0.359,0.633,0.279,622780
2023,30,7,92,48,12,2,13,257,369,0.226,0.304,0.392,0.696,0.305,693433
2023,8,3,17,10,10,0,3,52,86,0.307,0.395,0.56,0.955,0.407,605463
2023,0,2,14,11,3,0,3,42,61,0.288,0.311,0.492,0.803,0.343,669145
2023,1,0,0,2,1,0,2,6,12,0.455,0.5,1.091,1.591,0.643,645801
2023,10,1,18,11,4,1,1,73,101,0.189,0.277,0.289,0.566,0.257,660787
2023,22,7,57,25,3,1,4,123,185,0.212,0.335,0.321,0.656,0.302,667755
2023,13,0,16,6,4,1,1,48,73,0.2,0.342,0.35,0.692,0.314,663474
2023,11,1,20,9,1,0,7,76,105,0.183,0.276,0.419,0.695,0.301,700363
2023,18,1,49,31,14,0,5,144,213,0.258,0.324,0.407,0.731,0.32,669684
2023,7,0,27,18,7,2,3,67,104,0.309,0.356,0.515,0.871,0.371,687798
2023,1,1,1,2,0,0,2,11,17,0.267,0.353,0.667,1.02,0.423,571616
2023,5,0,2,2,0,0,1,5,13,0.375,0.615,0.75,1.365,0.558,605441
2023,0,0,11,5,1,1,4,47,58,0.19,0.19,0.448,0.638,0.263,686654
2023,1,0,0,0,0,0,0,2,3,0,0.333,0,0.333,0.232,681584
2023,14,0,18,16,2,0,3,64,99,0.247,0.354,0.376,0.73,0.327,672715
2023,3,1,2,3,0,0,1,10,18,0.286,0.444,0.5,0.944,0.415,675921
2023,1,0,2,2,1,0,0,6,10,0.333,0.4,0.444,0.844,0.371,673111
2023,7,0,13,7,6,0,2,38,60,0.283,0.367,0.509,0.876,0.375,669952
2023,8,1,35,14,3,0,5,105,136,0.173,0.228,0.315,0.543,0.238,670102
2023,1,0,0,1,0,0,0,3,5,0.25,0.4,0.25,0.65,0.316,543063
2023,1,1,7,2,0,0,0,18,22,0.1,0.182,0.1,0.282,0.145,592473
2023,1,0,0,0,0,0,0,3,4,0,0.25,0,0.25,0.174,676689
2023,9,5,36,21,7,2,6,123,173,0.226,0.289,0.409,0.698,0.302,676775
2023,3,1,7,8,2,1,2,22,39,0.371,0.436,0.657,1.093,0.46,605151
2023,2,0,4,3,0,0,2,12,19,0.294,0.368,0.647,1.015,0.424,669391
2023,1,0,1,5,1,0,0,6,13,0.5,0.538,0.583,1.121,0.489,668942
2023,6,0,9,3,4,0,3,22,38,0.312,0.421,0.719,1.14,0.469,663752
2023,9,2,11,6,5,0,2,42,66,0.236,0.364,0.436,0.8,0.352,641743
2023,21,8,48,42,8,1,4,152,236,0.266,0.356,0.372,0.728,0.326,674370
2023,13,5,44,28,8,0,4,117,175,0.255,0.331,0.382,0.713,0.316,686839
2023,27,1,64,24,10,1,11,175,249,0.208,0.297,0.412,0.709,0.308,686218
2023,6,0,3,6,1,0,1,13,27,0.381,0.519,0.571,1.09,0.471,640454
2023,11,2,16,12,1,1,2,53,82,0.232,0.354,0.362,0.716,0.323,621294
2023,4,1,7,9,2,0,1,27,44,0.308,0.386,0.436,0.822,0.362,663542
2023,5,0,7,4,2,0,2,17,30,0.32,0.433,0.64,1.073,0.45,688427
2023,4,0,6,1,0,0,2,18,25,0.143,0.28,0.429,0.709,0.307,621139
2023,3,1,11,7,4,0,1,26,42,0.316,0.381,0.5,0.881,0.38,681869
2023,6,0,26,18,7,0,5,89,125,0.252,0.288,0.437,0.725,0.31,663423
2023,0,1,0,3,0,0,0,3,7,0.5,0.571,0.5,1.071,0.482,676391
2023,14,6,30,22,8,1,3,103,157,0.248,0.344,0.387,0.731,0.325,701643
2023,6,1,14,8,1,0,2,44,62,0.2,0.29,0.327,0.617,0.278,661383
2023,5,0,8,9,4,0,1,25,44,0.359,0.432,0.538,0.97,0.418,670970
2023,6,0,11,11,1,0,1,34,53,0.277,0.358,0.362,0.72,0.323,623451
2023,3,1,10,3,3,1,2,34,47,0.209,0.277,0.465,0.742,0.314,676702
2023,6,0,16,3,1,0,0,24,34,0.143,0.294,0.179,0.473,0.237,656887
2023,15,0,17,17,8,1,7,82,130,0.287,0.369,0.557,0.926,0.392,605498
2023,6,1,17,14,4,0,3,48,76,0.304,0.368,0.493,0.861,0.372,641755
2023,7,0,7,8,3,0,3,27,48,0.341,0.438,0.634,1.071,0.452,665896
2023,7,0,24,9,2,0,4,83,105,0.153,0.21,0.296,0.506,0.222,663158
2023,3,1,8,12,4,1,1,39,61,0.316,0.361,0.474,0.835,0.36,606930
2023,12,1,32,16,3,1,2,83,118,0.21,0.297,0.314,0.611,0.276,663462
2023,1,0,1,0,1,0,0,3,5,0.25,0.4,0.5,0.9,0.388,623507
2023,0,1,4,3,1,0,0,11,16,0.267,0.312,0.333,0.645,0.289,657697
2023,12,0,31,21,7,2,9,122,173,0.242,0.295,0.478,0.773,0.328,663362
2023,1,0,0,1,2,0,0,7,11,0.3,0.364,0.5,0.864,0.37,691094
2023,3,0,3,11,2,0,1,11,28,0.56,0.607,0.76,1.367,0.582,502179
2023,3,0,0,5,1,0,0,6,15,0.5,0.6,0.583,1.183,0.516,673858
2023,4,0,13,11,3,0,2,36,56,0.308,0.357,0.481,0.838,0.361,663465
2023,0,0,1,1,0,0,0,4,5,0.2,0.2,0.2,0.4,0.177,570731
2023,7,1,15,21,6,0,8,71,114,0.33,0.377,0.613,0.99,0.418,686294
2023,1,1,2,3,1,0,0,5,11,0.444,0.545,0.556,1.101,0.483,519008
2023,0,1,0,2,0,0,1,6,10,0.333,0.4,0.667,1.067,0.45,622110
2023,0,0,1,7,0,0,1,5,13,0.615,0.615,0.846,1.461,0.63,676475
2023,39,9,86,39,17,5,16,217,342,0.262,0.365,0.517,0.882,0.378,679525
2023,1,0,4,4,1,0,0,8,14,0.385,0.429,0.462,0.891,0.391,623381
2023,1,1,9,8,6,0,2,40,58,0.286,0.31,0.5,0.81,0.344,663989
2023,3,1,3,5,0,0,0,8,17,0.385,0.529,0.385,0.914,0.425,682989
2023,3,0,5,1,1,0,0,9,14,0.182,0.357,0.273,0.63,0.301,543339
2023,1,0,0,6,1,0,3,15,26,0.4,0.423,0.8,1.223,0.51,681807
2023,2,0,10,8,2,0,3,34,49,0.277,0.306,0.511,0.817,0.346,656657
2023,1,1,0,2,0,1,1,4,10,0.5,0.6,1.125,1.725,0.676,621219
2023,2,0,4,5,1,1,3,10,22,0.5,0.545,1.1,1.645,0.665,677076
2023,0,0,0,0,0,0,0,3,3,0,0,0,0,0,518626
2023,1,1,0,1,0,0,1,6,10,0.25,0.4,0.625,1.025,0.431,545121
2023,13,0,11,16,5,0,3,58,95,0.293,0.389,0.463,0.852,0.373,676092
2023,0,0,0,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.221,660634
2023,0,0,1,0,1,0,0,1,2,0.5,0.5,1,1.5,0.622,681808
2023,7,3,9,9,7,2,1,54,83,0.26,0.349,0.452,0.801,0.348,664028
2023,2,1,0,1,0,1,0,1,6,0.667,0.833,1.333,2.166,0.762,620454
2023,3,1,13,12,1,0,2,31,50,0.326,0.38,0.478,0.858,0.373,650496
2023,4,0,15,7,6,0,2,48,67,0.238,0.284,0.429,0.713,0.305,660825
2023,1,0,1,8,0,0,1,8,18,0.529,0.556,0.706,1.262,0.542,608348
2023,4,0,1,2,2,0,0,9,17,0.308,0.471,0.462,0.933,0.414,663574
2023,0,0,5,0,0,0,0,10,10,0,0,0,0,0,660730
2023,21,3,48,34,18,0,8,153,237,0.282,0.354,0.479,0.833,0.36,672851
2023,10,2,14,8,2,1,2,31,56,0.295,0.446,0.523,0.969,0.42,679885
2023,5,1,2,1,1,1,1,5,15,0.444,0.667,1.111,1.778,0.66,681517
2023,1,0,0,0,0,0,1,2,4,0.333,0.5,1.333,1.833,0.675,676632
2023,5,0,19,11,7,1,2,46,72,0.313,0.361,0.537,0.898,0.382,656457
2023,20,1,39,13,2,1,0,90,127,0.151,0.291,0.189,0.48,0.238,682842
2023,11,0,14,3,4,0,4,43,65,0.204,0.338,0.5,0.838,0.358,676206
2023,9,0,16,10,3,0,0,49,71,0.21,0.31,0.258,0.568,0.265,547184
2023,1,0,5,0,0,0,0,9,10,0,0.1,0,0.1,0.07,689690
2023,4,0,3,3,0,1,0,6,14,0.4,0.571,0.6,1.171,0.5,607188
2023,6,2,6,6,0,0,4,25,43,0.286,0.419,0.629,1.048,0.441,682967
2023,3,0,3,0,0,0,0,5,8,0,0.375,0,0.375,0.261,672860
2023,1,0,1,5,1,0,0,15,22,0.286,0.318,0.333,0.651,0.289,680232
2023,2,0,0,1,0,0,1,5,9,0.286,0.444,0.714,1.158,0.475,543543
2023,3,0,6,5,0,0,1,11,20,0.353,0.45,0.529,0.979,0.425,678226
2023,0,0,0,1,1,0,3,3,8,0.625,0.625,1.875,2.5,1.017,650907
2023,7,2,8,7,1,0,3,31,51,0.262,0.392,0.5,0.892,0.387,686539
2023,2,2,9,6,3,0,2,24,39,0.314,0.385,0.571,0.956,0.407,679346
2023,1,1,0,1,2,0,0,9,14,0.25,0.357,0.417,0.774,0.342,500743
2023,4,2,20,14,8,1,4,78,111,0.257,0.297,0.467,0.764,0.326,677944
2023,8,4,36,28,11,0,7,124,182,0.271,0.319,0.459,0.778,0.335,672582
2023,18,2,25,28,13,1,3,107,172,0.296,0.378,0.454,0.832,0.363,572971
2023,3,0,3,1,0,0,1,11,16,0.154,0.312,0.385,0.698,0.311,664129
2023,3,0,6,12,0,0,1,33,49,0.283,0.327,0.348,0.675,0.3,676106
2023,13,1,29,25,7,0,3,96,145,0.267,0.338,0.389,0.727,0.321,670046
2023,1,0,2,0,0,0,0,3,4,0,0.25,0,0.25,0.174,656924
2023,1,1,0,0,0,0,1,4,7,0.2,0.429,0.8,1.229,0.489,656669
2023,0,0,0,0,0,0,0,1,1,0,0,0,0,0,668470
2023,2,2,8,9,4,1,0,36,54,0.28,0.333,0.4,0.733,0.321,682052
2023,8,2,6,5,0,0,0,19,34,0.208,0.441,0.208,0.649,0.336,656322
2023,1,1,0,1,1,0,0,12,16,0.143,0.25,0.214,0.464,0.222,500871
2023,2,0,4,2,3,0,2,12,21,0.368,0.429,0.842,1.271,0.519,657093
2023,9,0,12,10,0,1,3,69,92,0.169,0.25,0.301,0.551,0.246,686826
2023,0,0,0,1,1,0,0,3,5,0.4,0.4,0.6,1,0.425,543510
2023,8,2,20,15,10,0,7,78,120,0.291,0.35,0.573,0.923,0.389,596271
2023,1,0,0,3,0,0,0,1,5,0.75,0.8,0.75,1.55,0.669,660431
2023,0,0,8,0,0,0,1,12,13,0.077,0.077,0.308,0.385,0.154,669111
2023,2,1,10,8,3,0,1,35,50,0.255,0.3,0.383,0.683,0.298,552640
2023,5,3,38,13,7,0,7,124,159,0.179,0.22,0.364,0.584,0.251,686752
2023,19,0,32,27,14,3,7,100,170,0.338,0.412,0.609,1.021,0.431,680723
2023,11,4,36,15,5,1,8,104,148,0.218,0.297,0.451,0.748,0.322,690986
2023,1,1,0,2,2,0,1,3,10,0.625,0.7,1.25,1.95,0.768,455117
2023,0,1,1,3,1,0,1,10,16,0.333,0.375,0.6,0.975,0.414,595978
2023,8,1,7,12,2,0,0,19,42,0.424,0.548,0.485,1.033,0.461,687145
2023,5,1,19,4,1,0,1,35,47,0.146,0.255,0.244,0.499,0.234,681892
2023,7,1,14,7,3,2,3,61,84,0.197,0.274,0.408,0.682,0.294,670241
2023,5,0,16,6,2,0,0,41,54,0.163,0.241,0.204,0.445,0.209,622766
2023,2,0,7,2,1,0,0,16,21,0.158,0.238,0.211,0.449,0.21,622088
2023,7,0,12,14,3,0,1,39,64,0.316,0.391,0.421,0.812,0.359,686730
2023,2,0,3,1,1,0,0,8,12,0.2,0.333,0.3,0.633,0.293,572888
2023,1,0,2,2,1,0,1,8,13,0.333,0.385,0.667,1.052,0.439,592527
2023,13,1,26,12,1,0,5,64,96,0.22,0.333,0.415,0.748,0.33,683175
2023,3,0,6,7,0,0,0,30,40,0.189,0.25,0.189,0.439,0.207,685314
2023,4,1,12,3,2,0,0,20,30,0.2,0.333,0.28,0.613,0.288,681432
2023,9,0,9,3,2,1,1,36,52,0.163,0.308,0.326,0.634,0.288,669721
2023,7,2,4,8,5,0,0,20,42,0.394,0.524,0.545,1.069,0.467,646242
2023,3,0,7,5,4,0,1,21,34,0.323,0.382,0.548,0.93,0.397,687922
2023,1,0,2,0,0,0,0,9,10,0,0.1,0,0.1,0.07,600986
2023,4,3,5,6,3,0,0,18,34,0.333,0.471,0.444,0.915,0.412,646241
2023,3,0,12,12,3,0,0,26,44,0.366,0.409,0.439,0.848,0.373,680767
2023,8,0,26,7,4,1,2,60,82,0.189,0.268,0.351,0.619,0.272,687830
2023,4,1,10,5,4,0,4,70,88,0.157,0.205,0.349,0.554,0.238,607644
2023,4,2,5,2,0,0,1,9,18,0.25,0.5,0.5,1,0.445,663321
2023,0,0,3,0,0,0,0,6,6,0,0,0,0,0,669165
2023,2,1,5,4,3,0,2,17,29,0.346,0.414,0.692,1.106,0.462,502083
2023,1,0,3,4,1,0,1,12,19,0.333,0.368,0.556,0.924,0.393,621199
2023,7,2,12,15,5,0,4,56,89,0.3,0.371,0.512,0.883,0.38,671131
2023,0,0,0,0,0,0,0,2,2,0,0,0,0,0,664874
2023,5,0,15,4,3,0,1,47,60,0.145,0.217,0.255,0.472,0.212,671212
2023,3,0,5,1,0,0,0,18,22,0.053,0.182,0.053,0.235,0.135,656641
2023,4,1,7,4,2,0,1,14,26,0.333,0.462,0.571,1.033,0.444,693312
2023,1,3,7,5,3,0,4,30,46,0.286,0.348,0.643,0.991,0.414,683155
2023,0,0,3,6,1,0,1,15,23,0.348,0.348,0.522,0.87,0.372,669724
2023,0,0,1,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.221,642133
2023,4,1,6,3,1,1,1,28,39,0.176,0.282,0.353,0.635,0.281,608334
2023,2,0,2,0,0,0,0,3,5,0,0.4,0,0.4,0.278,664744
2023,2,0,6,2,1,0,0,9,14,0.25,0.357,0.333,0.69,0.314,689147
2023,0,1,4,1,0,0,0,6,8,0.143,0.25,0.143,0.393,0.201,672782
2023,2,0,1,0,1,1,0,8,12,0.2,0.333,0.5,0.833,0.35,685107
2023,1,0,8,4,1,0,1,15,22,0.286,0.318,0.476,0.794,0.34,663978
2023,0,0,3,4,0,0,1,9,14,0.357,0.357,0.571,0.928,0.395,680742
2023,2,0,1,2,0,0,0,4,8,0.333,0.5,0.333,0.833,0.395,680983
2023,1,0,5,0,0,0,1,7,9,0.125,0.222,0.5,0.722,0.3,676961
2023,0,3,4,4,1,0,3,12,23,0.4,0.478,0.9,1.378,0.564,674681
2023,1,0,1,1,1,0,0,4,7,0.333,0.429,0.5,0.929,0.403,593423
2023,1,0,1,1,0,0,0,3,5,0.25,0.4,0.25,0.65,0.316,663432
2023,3,1,3,7,1,0,2,12,26,0.455,0.538,0.773,1.311,0.548,641149
2023,2,0,3,1,0,0,1,16,20,0.111,0.2,0.278,0.478,0.214,656793
2023,0,0,3,0,0,0,1,6,7,0.143,0.143,0.571,0.714,0.286,608648
